1,22-07-10 02:17:46,AAPL,147.04,+0.69,+0.47%,63105520,185.47
1,22-07-10 02:17:48,AAPL,147.04,+0.69,+0.47%,63105520,185.47
1,22-07-10 02:17:50,AAPL,147.04,+0.69,+0.47%,63105520,185.47
1,22-07-10 02:17:52,AAPL,147.04,+0.69,+0.47%,63105520,185.47
1,22-07-10 02:17:54,AAPL,147.04,+0.69,+0.47%,63105520,185.47
