Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-13 09:48:00-04:00,161.21499633789062,161.6699981689453,161.21499633789062,161.6300048828125,161.6300048828125,117857
2022-07-13 09:49:00-04:00,162.0,162.19000244140625,161.97000122070312,162.1177978515625,162.1177978515625,110990
2022-07-13 09:50:00-04:00,161.58999633789062,161.64999389648438,161.35000610351562,161.4199981689453,161.4199981689453,59602
2022-07-13 09:51:00-04:00,161.5,161.5948944091797,161.27999877929688,161.27999877929688,161.27999877929688,85814
2022-07-13 09:52:00-04:00,161.17999267578125,161.25990295410156,160.89999389648438,161.11000061035156,161.11000061035156,61326
2022-07-13 09:53:00-04:00,161.0,161.42999267578125,161.0,161.2050018310547,161.2050018310547,77651
2022-07-13 09:54:00-04:00,161.0,161.3300018310547,160.9600067138672,161.3000030517578,161.3000030517578,41061
2022-07-13 09:55:00-04:00,161.0,161.19000244140625,160.72999572753906,160.85000610351562,160.85000610351562,61063
2022-07-13 09:56:00-04:00,161.25,161.3800048828125,161.1999969482422,161.3300018310547,161.3300018310547,65135
2022-07-13 09:57:00-04:00,161.36000061035156,161.36000061035156,161.1199951171875,161.22000122070312,161.22000122070312,40080
2022-07-13 09:58:00-04:00,161.5,161.6699981689453,161.49000549316406,161.6300048828125,161.6300048828125,62299
2022-07-13 09:59:00-04:00,161.8699951171875,162.11000061035156,161.52999877929688,161.7100067138672,161.7100067138672,69614
2022-07-13 10:00:00-04:00,161.72999572753906,161.72999572753906,160.9300994873047,161.02999877929688,161.02999877929688,97816
2022-07-13 10:01:00-04:00,160.97000122070312,161.4199981689453,160.9499969482422,161.3699951171875,161.3699951171875,48249
2022-07-13 10:02:00-04:00,161.25,161.6699981689453,160.9600067138672,161.34629821777344,161.34629821777344,58609
2022-07-13 10:03:00-04:00,161.2899932861328,161.77999877929688,161.2899932861328,161.42999267578125,161.42999267578125,109671
2022-07-13 10:04:00-04:00,161.41000366210938,161.67999267578125,161.24000549316406,161.52999877929688,161.52999877929688,58327
2022-07-13 10:05:00-04:00,161.5,161.7082977294922,161.13999938964844,161.2570037841797,161.2570037841797,45526
2022-07-13 10:06:00-04:00,161.25,161.27000427246094,160.96009826660156,161.07000732421875,161.07000732421875,54440
2022-07-13 10:07:00-04:00,161.02000427246094,161.22999572753906,160.99000549316406,161.04119873046875,161.04119873046875,39417
2022-07-13 10:08:00-04:00,161.03500366210938,161.14999389648438,160.82000732421875,161.0399932861328,161.0399932861328,63229
2022-07-13 10:09:00-04:00,161.00999450683594,161.15989685058594,160.86000061035156,161.05650329589844,161.05650329589844,42461
2022-07-13 10:10:00-04:00,161.0800018310547,161.16000366210938,160.8800048828125,160.9700927734375,160.9700927734375,36043
2022-07-13 10:11:00-04:00,161.0,161.61000061035156,160.9499969482422,161.39999389648438,161.39999389648438,76047
2022-07-13 10:12:00-04:00,161.3000030517578,161.52999877929688,161.15499877929688,161.36000061035156,161.36000061035156,35609
2022-07-13 10:13:00-04:00,161.36000061035156,162.13999938964844,161.3350067138672,161.8300018310547,161.8300018310547,157562
2022-07-13 10:14:00-04:00,161.80999755859375,161.88999938964844,161.58999633789062,161.6199951171875,161.6199951171875,31477
2022-07-13 10:15:00-04:00,161.69000244140625,161.8000030517578,161.33009338378906,161.33009338378906,161.33009338378906,40717
2022-07-13 10:16:00-04:00,161.3300018310547,161.58999633789062,161.16000366210938,161.17999267578125,161.17999267578125,54302
2022-07-13 10:17:00-04:00,161.17269897460938,161.3800048828125,161.05999755859375,161.1300048828125,161.1300048828125,55260
2022-07-13 10:18:00-04:00,161.10000610351562,161.10000610351562,160.39010620117188,160.39010620117188,160.39010620117188,77812
2022-07-13 10:19:00-04:00,160.43499755859375,160.75999450683594,160.30999755859375,160.36940002441406,160.36940002441406,88150
2022-07-13 10:20:00-04:00,160.35000610351562,160.57000732421875,160.30999755859375,160.41000366210938,160.41000366210938,49976
2022-07-13 10:21:00-04:00,160.38499450683594,160.62399291992188,160.30999755859375,160.4199981689453,160.4199981689453,54966
2022-07-13 10:22:00-04:00,160.49099731445312,161.05999755859375,160.42999267578125,160.93499755859375,160.93499755859375,48895
2022-07-13 10:23:00-04:00,160.9499969482422,161.1103973388672,160.8300018310547,160.86000061035156,160.86000061035156,51546
2022-07-13 10:24:00-04:00,160.8300018310547,161.0,160.6999969482422,160.72999572753906,160.72999572753906,34008
2022-07-13 10:25:00-04:00,160.7100067138672,160.8800048828125,160.66000366210938,160.80999755859375,160.80999755859375,34838
2022-07-13 10:26:00-04:00,160.8699951171875,161.4886932373047,160.8699951171875,161.2100067138672,161.2100067138672,54441
2022-07-13 10:27:00-04:00,161.27999877929688,161.3699951171875,161.11000061035156,161.3699951171875,161.3699951171875,33275
2022-07-13 10:28:00-04:00,161.1999969482422,161.5,161.05999755859375,161.47500610351562,161.47500610351562,31285
2022-07-13 10:29:00-04:00,161.5,161.77000427246094,161.47000122070312,161.75999450683594,161.75999450683594,42156
2022-07-13 10:30:00-04:00,161.7100067138672,161.73500061035156,161.33999633789062,161.52499389648438,161.52499389648438,28420
2022-07-13 10:31:00-04:00,161.44000244140625,162.44000244140625,161.44000244140625,162.3242950439453,162.3242950439453,91353
2022-07-13 10:32:00-04:00,162.24270629882812,162.86000061035156,162.24270629882812,162.57000732421875,162.57000732421875,71200
2022-07-13 10:33:00-04:00,162.60499572753906,162.65130615234375,162.38999938964844,162.5399932861328,162.5399932861328,32025
2022-07-13 10:34:00-04:00,162.4600067138672,162.5399932861328,162.28140258789062,162.49000549316406,162.49000549316406,82474
2022-07-13 10:35:00-04:00,162.5800018310547,162.86000061035156,162.55999755859375,162.6999969482422,162.6999969482422,51374
2022-07-13 10:36:00-04:00,162.74000549316406,162.93600463867188,162.30999755859375,162.389892578125,162.389892578125,57731
2022-07-13 10:37:00-04:00,162.35499572753906,162.55999755859375,162.2899932861328,162.49000549316406,162.49000549316406,25713
2022-07-13 10:38:00-04:00,162.47000122070312,162.80999755859375,162.4499969482422,162.5500030517578,162.5500030517578,30893
2022-07-13 10:39:00-04:00,162.50999450683594,162.85000610351562,162.5,162.8000030517578,162.8000030517578,30506
2022-07-13 10:40:00-04:00,162.76499938964844,163.0908966064453,162.72000122070312,163.00999450683594,163.00999450683594,82157
2022-07-13 10:41:00-04:00,163.08990478515625,163.13600158691406,162.69000244140625,163.05279541015625,163.05279541015625,61398
2022-07-13 10:42:00-04:00,162.99090576171875,163.42709350585938,162.99090576171875,163.24310302734375,163.24310302734375,67260
2022-07-13 10:43:00-04:00,163.25,163.69000244140625,163.11000061035156,163.61000061035156,163.61000061035156,48393
2022-07-13 10:44:00-04:00,163.64999389648438,164.19000244140625,163.5399932861328,164.19000244140625,164.19000244140625,107171
2022-07-13 10:45:00-04:00,164.1999969482422,164.44000244140625,164.05999755859375,164.39999389648438,164.39999389648438,126362
2022-07-13 10:46:00-04:00,164.4499969482422,164.5,163.9499969482422,164.22000122070312,164.22000122070312,95584
2022-07-13 10:47:00-04:00,164.17999267578125,164.25,164.06089782714844,164.14999389648438,164.14999389648438,50863
2022-07-13 10:48:00-04:00,164.21600341796875,164.60989379882812,164.19000244140625,164.39039611816406,164.39039611816406,72820
2022-07-13 10:49:00-04:00,164.35499572753906,164.4199981689453,164.17999267578125,164.32000732421875,164.32000732421875,39432
2022-07-13 10:50:00-04:00,164.3800048828125,164.61990356445312,164.32000732421875,164.58999633789062,164.58999633789062,51950
2022-07-13 10:51:00-04:00,164.83999633789062,164.8970947265625,164.75999450683594,164.77000427246094,164.77000427246094,70001
2022-07-13 10:52:00-04:00,164.75999450683594,164.75999450683594,164.27999877929688,164.3000030517578,164.3000030517578,62487
2022-07-13 10:53:00-04:00,164.2801055908203,164.31199645996094,163.75,163.85000610351562,163.85000610351562,88709
2022-07-13 10:54:00-04:00,163.8300018310547,163.9499053955078,163.66000366210938,163.75,163.75,43691
2022-07-13 10:55:00-04:00,163.69000244140625,164.07000732421875,163.68499755859375,163.94000244140625,163.94000244140625,47168
2022-07-13 10:56:00-04:00,164.00100708007812,164.24000549316406,163.8800048828125,164.0,164.0,33102
2022-07-13 10:57:00-04:00,163.97999572753906,164.0,163.72999572753906,163.82000732421875,163.82000732421875,22758
2022-07-13 10:58:00-04:00,163.8699951171875,163.98989868164062,163.77760314941406,163.89999389648438,163.89999389648438,20978
2022-07-13 10:59:00-04:00,163.91000366210938,164.0211944580078,163.75999450683594,163.8800048828125,163.8800048828125,45093
2022-07-13 11:00:00-04:00,163.82000732421875,163.9398956298828,163.55999755859375,163.7100067138672,163.7100067138672,37643
2022-07-13 11:01:00-04:00,163.6699981689453,163.89999389648438,163.59010314941406,163.82000732421875,163.82000732421875,31569
2022-07-13 11:02:00-04:00,163.86000061035156,163.98989868164062,163.74000549316406,163.77000427246094,163.77000427246094,26300
2022-07-13 11:03:00-04:00,163.7899932861328,163.97999572753906,163.62010192871094,163.9604949951172,163.9604949951172,26312
2022-07-13 11:04:00-04:00,163.976806640625,164.05999755859375,163.69000244140625,163.7100067138672,163.7100067138672,30536
2022-07-13 11:05:00-04:00,163.72999572753906,163.9600067138672,163.66000366210938,163.8800048828125,163.8800048828125,25968
2022-07-13 11:06:00-04:00,163.89999389648438,164.58999633789062,163.8800048828125,164.5,164.5,54674
2022-07-13 11:07:00-04:00,164.5,164.6378936767578,164.20010375976562,164.20010375976562,164.20010375976562,43700
2022-07-13 11:08:00-04:00,164.21690368652344,164.47000122070312,163.94000244140625,164.47000122070312,164.47000122070312,26891
2022-07-13 11:09:00-04:00,164.4600067138672,164.4600067138672,164.1300048828125,164.1300048828125,164.1300048828125,24047
2022-07-13 11:10:00-04:00,164.1199951171875,164.3000030517578,164.110107421875,164.22000122070312,164.22000122070312,26394
2022-07-13 11:11:00-04:00,164.25,164.58999633789062,164.1199951171875,164.58999633789062,164.58999633789062,37830
2022-07-13 11:12:00-04:00,164.57159423828125,164.60000610351562,164.4116973876953,164.4949951171875,164.4949951171875,28351
2022-07-13 11:13:00-04:00,164.51499938964844,164.53880310058594,164.22000122070312,164.25,164.25,31456
2022-07-13 11:14:00-04:00,164.25999450683594,164.3000030517578,164.07000732421875,164.27999877929688,164.27999877929688,22395
2022-07-13 11:15:00-04:00,164.2899932861328,164.2899932861328,163.9499969482422,164.1999969482422,164.1999969482422,33894
2022-07-13 11:16:00-04:00,164.27000427246094,164.27000427246094,164.06500244140625,164.1300048828125,164.1300048828125,17891
2022-07-13 11:17:00-04:00,164.125,164.1999969482422,164.03289794921875,164.0854949951172,164.0854949951172,12768
2022-07-13 11:18:00-04:00,164.13999938964844,164.13999938964844,163.63999938964844,163.6699981689453,163.6699981689453,70904
2022-07-13 11:19:00-04:00,163.7899932861328,163.94000244140625,163.77999877929688,163.85499572753906,163.85499572753906,20311
2022-07-13 11:20:00-04:00,163.8800048828125,164.08999633789062,163.86000061035156,164.0500030517578,164.0500030517578,32558
2022-07-13 11:21:00-04:00,164.0800018310547,164.22000122070312,163.9499969482422,163.9600067138672,163.9600067138672,17245
2022-07-13 11:22:00-04:00,164.02000427246094,164.17999267578125,164.02000427246094,164.07000732421875,164.07000732421875,12478
2022-07-13 11:23:00-04:00,164.08999633789062,164.12330627441406,163.92999267578125,164.02999877929688,164.02999877929688,17135
2022-07-13 11:24:00-04:00,164.0500030517578,164.0500030517578,163.85000610351562,163.88499450683594,163.88499450683594,17118
2022-07-13 11:25:00-04:00,163.86000061035156,163.88499450683594,163.5399932861328,163.58999633789062,163.58999633789062,38636
2022-07-13 11:26:00-04:00,163.6300048828125,163.72000122070312,163.5,163.63999938964844,163.63999938964844,45482
2022-07-13 11:27:00-04:00,163.64999389648438,163.69349670410156,163.5,163.58999633789062,163.58999633789062,23315
2022-07-13 11:28:00-04:00,163.6009979248047,163.64540100097656,163.3350067138672,163.34500122070312,163.34500122070312,25447
2022-07-13 11:29:00-04:00,163.3300018310547,163.4398956298828,163.22000122070312,163.2899932861328,163.2899932861328,24630
2022-07-13 11:30:00-04:00,163.30999755859375,163.57000732421875,163.30999755859375,163.5,163.5,24970
2022-07-13 11:31:00-04:00,163.5312957763672,163.82000732421875,163.51010131835938,163.61000061035156,163.61000061035156,29650
2022-07-13 11:32:00-04:00,163.60000610351562,163.72999572753906,163.52999877929688,163.60000610351562,163.60000610351562,7384
2022-07-13 11:33:00-04:00,163.68960571289062,163.68960571289062,163.35000610351562,163.39500427246094,163.39500427246094,14533
2022-07-13 11:34:00-04:00,163.41990661621094,163.4600067138672,163.25,163.27000427246094,163.27000427246094,17142
2022-07-13 11:35:00-04:00,163.25,163.38800048828125,163.24000549316406,163.38600158691406,163.38600158691406,24075
2022-07-13 11:36:00-04:00,163.41000366210938,163.61000061035156,163.30999755859375,163.57000732421875,163.57000732421875,14793
2022-07-13 11:37:00-04:00,163.52000427246094,163.52999877929688,163.360595703125,163.52999877929688,163.52999877929688,17287
2022-07-13 11:38:00-04:00,163.4499969482422,163.5386962890625,163.38499450683594,163.4600067138672,163.4600067138672,9983
2022-07-13 11:39:00-04:00,163.44509887695312,163.4499969482422,163.375,163.4199981689453,163.4199981689453,14228
2022-07-13 11:40:00-04:00,163.38999938964844,163.58999633789062,163.33999633789062,163.49530029296875,163.49530029296875,21239
2022-07-13 11:41:00-04:00,163.47000122070312,163.5,163.1699981689453,163.44500732421875,163.44500732421875,23534
2022-07-13 11:42:00-04:00,163.47000122070312,163.5,163.3699951171875,163.4600067138672,163.4600067138672,9288
2022-07-13 11:43:00-04:00,163.48330688476562,163.53990173339844,163.3000030517578,163.3000030517578,163.3000030517578,31111
2022-07-13 11:44:00-04:00,163.2899932861328,163.4600067138672,163.08999633789062,163.08999633789062,163.08999633789062,22727
2022-07-13 11:45:00-04:00,163.05999755859375,163.1300048828125,162.82000732421875,162.82000732421875,162.82000732421875,38722
2022-07-13 11:46:00-04:00,162.8350067138672,162.94000244140625,162.7301025390625,162.88999938964844,162.88999938964844,24156
2022-07-13 11:47:00-04:00,162.85000610351562,163.14720153808594,162.8300018310547,163.14720153808594,163.14720153808594,18636
2022-07-13 11:48:00-04:00,163.14999389648438,163.39999389648438,163.1199951171875,163.39999389648438,163.39999389648438,16512
2022-07-13 11:49:00-04:00,163.4093017578125,163.4093017578125,163.22999572753906,163.389892578125,163.389892578125,26339
2022-07-13 11:50:00-04:00,163.38999938964844,163.66000366210938,163.3408966064453,163.5800018310547,163.5800018310547,41035
2022-07-13 11:51:00-04:00,163.55999755859375,163.85000610351562,163.50999450683594,163.8000030517578,163.8000030517578,17783
2022-07-13 11:52:00-04:00,163.82000732421875,164.07000732421875,163.82000732421875,164.07000732421875,164.07000732421875,27368
2022-07-13 11:53:00-04:00,163.99000549316406,163.99000549316406,163.6699981689453,163.6699981689453,163.6699981689453,20783
2022-07-13 11:54:00-04:00,163.69500732421875,163.8000030517578,163.57000732421875,163.8000030517578,163.8000030517578,15202
2022-07-13 11:55:00-04:00,163.75,163.89999389648438,163.70010375976562,163.89999389648438,163.89999389648438,9893
2022-07-13 11:56:00-04:00,163.8800048828125,163.99159240722656,163.75999450683594,163.9833984375,163.9833984375,13720
2022-07-13 11:57:00-04:00,163.97999572753906,163.97999572753906,163.77000427246094,163.77000427246094,163.77000427246094,13324
2022-07-13 11:58:00-04:00,163.77000427246094,163.91000366210938,163.77000427246094,163.8865966796875,163.8865966796875,7911
2022-07-13 11:59:00-04:00,163.82000732421875,163.83999633789062,163.77000427246094,163.7899932861328,163.7899932861328,8970
2022-07-13 12:00:00-04:00,163.77000427246094,163.9499969482422,163.77000427246094,163.8699951171875,163.8699951171875,8116
2022-07-13 12:01:00-04:00,163.8000030517578,163.8000030517578,163.64999389648438,163.67520141601562,163.67520141601562,24157
2022-07-13 12:02:00-04:00,163.68499755859375,163.83999633789062,163.60000610351562,163.8000030517578,163.8000030517578,10934
2022-07-13 12:03:00-04:00,163.83990478515625,164.06959533691406,163.7899932861328,163.89999389648438,163.89999389648438,17878
2022-07-13 12:04:00-04:00,163.92999267578125,164.1199951171875,163.910400390625,164.0800018310547,164.0800018310547,17031
2022-07-13 12:05:00-04:00,164.10000610351562,164.11000061035156,163.94000244140625,164.02000427246094,164.02000427246094,18969
2022-07-13 12:06:00-04:00,164.08990478515625,164.1300048828125,164.0,164.10890197753906,164.10890197753906,14112
2022-07-13 12:07:00-04:00,164.05999755859375,164.1898956298828,164.05999755859375,164.147705078125,164.147705078125,17337
2022-07-13 12:08:00-04:00,164.11500549316406,164.3000030517578,164.0800018310547,164.0800018310547,164.0800018310547,19253
2022-07-13 12:09:00-04:00,164.14999389648438,164.2100067138672,164.05999755859375,164.05999755859375,164.05999755859375,14321
2022-07-13 12:10:00-04:00,164.02000427246094,164.03990173339844,163.8800048828125,163.9409942626953,163.9409942626953,18698
2022-07-13 12:11:00-04:00,163.94000244140625,163.94500732421875,163.67999267578125,163.69000244140625,163.69000244140625,42254
2022-07-13 12:12:00-04:00,163.6501007080078,163.72000122070312,163.60000610351562,163.60000610351562,163.60000610351562,10780
2022-07-13 12:13:00-04:00,163.57000732421875,163.57000732421875,163.16009521484375,163.19000244140625,163.19000244140625,30379
2022-07-13 12:14:00-04:00,163.23500061035156,163.33990478515625,163.1002960205078,163.1002960205078,163.1002960205078,19682
2022-07-13 12:15:00-04:00,163.08999633789062,163.13999938964844,163.00030517578125,163.1116943359375,163.1116943359375,26364
2022-07-13 12:16:00-04:00,163.10000610351562,163.1999969482422,163.02000427246094,163.1699981689453,163.1699981689453,20225
2022-07-13 12:17:00-04:00,163.16000366210938,163.16000366210938,162.88999938964844,162.91000366210938,162.91000366210938,24607
2022-07-13 12:18:00-04:00,162.91000366210938,163.0198974609375,162.8300018310547,163.0198974609375,163.0198974609375,33332
2022-07-13 12:19:00-04:00,163.02999877929688,163.17990112304688,163.0,163.17990112304688,163.17990112304688,13161
2022-07-13 12:20:00-04:00,163.1898956298828,163.2100067138672,163.0500030517578,163.1199951171875,163.1199951171875,19547
2022-07-13 12:21:00-04:00,163.17999267578125,163.29660034179688,163.0399932861328,163.11349487304688,163.11349487304688,11451
2022-07-13 12:22:00-04:00,163.16000366210938,163.16000366210938,162.9600067138672,163.1199951171875,163.1199951171875,8766
2022-07-13 12:23:00-04:00,163.11500549316406,163.33999633789062,163.08999633789062,163.2899932861328,163.2899932861328,34806
2022-07-13 12:24:00-04:00,163.3000030517578,163.45970153808594,163.28500366210938,163.3876953125,163.3876953125,14692
2022-07-13 12:25:00-04:00,163.36500549316406,163.4499969482422,163.25999450683594,163.27000427246094,163.27000427246094,12688
2022-07-13 12:26:00-04:00,163.32000732421875,163.6199951171875,163.27999877929688,163.60240173339844,163.60240173339844,27723
2022-07-13 12:27:00-04:00,163.63999938964844,163.7100067138672,163.58009338378906,163.6699981689453,163.6699981689453,19849
2022-07-13 12:28:00-04:00,163.6300048828125,163.74989318847656,163.5800018310547,163.7050018310547,163.7050018310547,22638
2022-07-13 12:29:00-04:00,163.69000244140625,163.83990478515625,163.66000366210938,163.66000366210938,163.66000366210938,25948
2022-07-13 12:30:00-04:00,163.69000244140625,163.7100067138672,163.52000427246094,163.5399932861328,163.5399932861328,22419
2022-07-13 12:31:00-04:00,163.5399932861328,163.6199951171875,163.50999450683594,163.55499267578125,163.55499267578125,11272
2022-07-13 12:32:00-04:00,163.56619262695312,163.8000030517578,163.56619262695312,163.64999389648438,163.64999389648438,15232
2022-07-13 12:33:00-04:00,163.69000244140625,163.86000061035156,163.69000244140625,163.75,163.75,17909
2022-07-13 12:34:00-04:00,163.75999450683594,163.75999450683594,163.625,163.74000549316406,163.74000549316406,20957
2022-07-13 12:35:00-04:00,163.72999572753906,163.7698974609375,163.66000366210938,163.6699981689453,163.6699981689453,11391
2022-07-13 12:36:00-04:00,163.67999267578125,163.67999267578125,163.5500030517578,163.64999389648438,163.64999389648438,8293
2022-07-13 12:37:00-04:00,163.6300048828125,163.74000549316406,163.60000610351562,163.64059448242188,163.64059448242188,9573
2022-07-13 12:38:00-04:00,163.63499450683594,163.7667999267578,163.63499450683594,163.69000244140625,163.69000244140625,10932
2022-07-13 12:39:00-04:00,163.75,163.95730590820312,163.71009826660156,163.92999267578125,163.92999267578125,38579
2022-07-13 12:40:00-04:00,163.9600067138672,163.97000122070312,163.85000610351562,163.92999267578125,163.92999267578125,13467
2022-07-13 12:41:00-04:00,163.89999389648438,163.94000244140625,163.75,163.81500244140625,163.81500244140625,32576
2022-07-13 12:42:00-04:00,163.80499267578125,163.80499267578125,163.6385040283203,163.8000030517578,163.8000030517578,27605
2022-07-13 12:43:00-04:00,163.77999877929688,163.82249450683594,163.74000549316406,163.76480102539062,163.76480102539062,5220
2022-07-13 12:44:00-04:00,163.7899932861328,163.85000610351562,163.74000549316406,163.83999633789062,163.83999633789062,6300
2022-07-13 12:45:00-04:00,163.85000610351562,163.8800048828125,163.77000427246094,163.80999755859375,163.80999755859375,12676
2022-07-13 12:46:00-04:00,163.8000030517578,163.8000030517578,163.57000732421875,163.6300048828125,163.6300048828125,28762
2022-07-13 12:47:00-04:00,163.69000244140625,163.82000732421875,163.69000244140625,163.7899932861328,163.7899932861328,8956
2022-07-13 12:48:00-04:00,163.7899932861328,163.85000610351562,163.7100067138672,163.83999633789062,163.83999633789062,14129
2022-07-13 12:49:00-04:00,163.8300018310547,164.03199768066406,163.82809448242188,164.0,164.0,17699
2022-07-13 12:50:00-04:00,163.94500732421875,164.05990600585938,163.91000366210938,163.97999572753906,163.97999572753906,22865
2022-07-13 12:51:00-04:00,164.0,164.11000061035156,163.91000366210938,164.08999633789062,164.08999633789062,37152
2022-07-13 12:52:00-04:00,164.0800018310547,164.26210021972656,164.05999755859375,164.1999969482422,164.1999969482422,15585
2022-07-13 12:53:00-04:00,164.2104034423828,164.35459899902344,164.1750030517578,164.27000427246094,164.27000427246094,27306
2022-07-13 12:54:00-04:00,164.27000427246094,164.35000610351562,164.17999267578125,164.35000610351562,164.35000610351562,12659
2022-07-13 12:55:00-04:00,164.35000610351562,164.35000610351562,164.1199951171875,164.25999450683594,164.25999450683594,20915
2022-07-13 12:56:00-04:00,164.27000427246094,164.27000427246094,164.10000610351562,164.1199951171875,164.1199951171875,22530
2022-07-13 12:57:00-04:00,164.16000366210938,164.44000244140625,164.16000366210938,164.38999938964844,164.38999938964844,31198
2022-07-13 12:58:00-04:00,164.35000610351562,164.35000610351562,164.25999450683594,164.2949981689453,164.2949981689453,10748
2022-07-13 12:59:00-04:00,164.30999755859375,164.41000366210938,164.25999450683594,164.3800048828125,164.3800048828125,10400
2022-07-13 13:00:00-04:00,164.38079833984375,164.4199981689453,164.30999755859375,164.35000610351562,164.35000610351562,11891
2022-07-13 13:01:00-04:00,164.33999633789062,164.39999389648438,164.2100067138672,164.25,164.25,19063
2022-07-13 13:02:00-04:00,164.27499389648438,164.97000122070312,164.22000122070312,164.77999877929688,164.77999877929688,57844
2022-07-13 13:03:00-04:00,164.80479431152344,164.8800048828125,164.57000732421875,164.58999633789062,164.58999633789062,39083
2022-07-13 13:04:00-04:00,164.57000732421875,164.79989624023438,164.57000732421875,164.75999450683594,164.75999450683594,27080
2022-07-13 13:05:00-04:00,164.75999450683594,164.8800048828125,164.7510986328125,164.84190368652344,164.84190368652344,21285
2022-07-13 13:06:00-04:00,164.80999755859375,164.91000366210938,164.75999450683594,164.91000366210938,164.91000366210938,28256
2022-07-13 13:07:00-04:00,164.88999938964844,164.88999938964844,164.51620483398438,164.51620483398438,164.51620483398438,40384
2022-07-13 13:08:00-04:00,164.52000427246094,164.6999969482422,164.5,164.595703125,164.595703125,25491
2022-07-13 13:09:00-04:00,164.61000061035156,164.64999389648438,164.55999755859375,164.58889770507812,164.58889770507812,9919
2022-07-13 13:10:00-04:00,164.6199951171875,164.67999267578125,164.5500030517578,164.67999267578125,164.67999267578125,15150
2022-07-13 13:11:00-04:00,164.6999053955078,164.77999877929688,164.58999633789062,164.77999877929688,164.77999877929688,12175
2022-07-13 13:12:00-04:00,164.77000427246094,164.8800048828125,164.75999450683594,164.80999755859375,164.80999755859375,16926
2022-07-13 13:13:00-04:00,164.8135986328125,164.83999633789062,164.77999877929688,164.77999877929688,164.77999877929688,15080
2022-07-13 13:14:00-04:00,164.80999755859375,164.97999572753906,164.79010009765625,164.8699951171875,164.8699951171875,29067
2022-07-13 13:15:00-04:00,164.9199981689453,164.9199981689453,164.6717071533203,164.67959594726562,164.67959594726562,41277
2022-07-13 13:16:00-04:00,164.7198944091797,164.7978973388672,164.41000366210938,164.47000122070312,164.47000122070312,40640
2022-07-13 13:17:00-04:00,164.4499969482422,164.4600067138672,164.27999877929688,164.4600067138672,164.4600067138672,36392
2022-07-13 13:18:00-04:00,164.4550018310547,164.49000549316406,164.24000549316406,164.33999633789062,164.33999633789062,26107
2022-07-13 13:19:00-04:00,164.35000610351562,164.39999389648438,164.2301025390625,164.39999389648438,164.39999389648438,21307
2022-07-13 13:20:00-04:00,164.39999389648438,164.4199981689453,164.33250427246094,164.36289978027344,164.36289978027344,12758
2022-07-13 13:21:00-04:00,164.39999389648438,164.50999450683594,164.33999633789062,164.46310424804688,164.46310424804688,15441
2022-07-13 13:22:00-04:00,164.47219848632812,164.47219848632812,164.360107421875,164.4550018310547,164.4550018310547,16457
2022-07-13 13:23:00-04:00,164.4499969482422,164.4499969482422,164.38999938964844,164.4199981689453,164.4199981689453,8773
2022-07-13 13:24:00-04:00,164.41949462890625,164.52000427246094,164.39999389648438,164.42999267578125,164.42999267578125,17989
2022-07-13 13:25:00-04:00,164.4499969482422,164.4696044921875,164.22000122070312,164.22999572753906,164.22999572753906,16331
2022-07-13 13:26:00-04:00,164.22999572753906,164.22999572753906,164.05999755859375,164.1602020263672,164.1602020263672,19195
